DATE,MONTH,RainToday,RainTomorrow,BASEL_pressure,BASEL_humidity,BASEL_temp_mean,BASEL_sunshine,BASEL_pressure_lag1,BASEL_humidity_lag1,BASEL_temp_mean_lag1,BASEL_sunshine_lag1
2005-11-16,11,1,0,1.0068,0.88,5.9,0.0,1.0145,0.86,5.0,4.5
2005-11-17,11,0,0,1.0154,0.82,2.9,2.9,1.0068,0.88,5.9,0.0
2005-11-18,11,0,1,1.0223,0.81,2.1,1.6,1.0154,0.82,2.9,2.9
2005-11-19,11,1,0,1.0302,0.9,-0.5,4.3,1.0223,0.81,2.1,1.6
2005-11-20,11,0,0,1.0335,0.84,-0.4,5.6,1.0302,0.9,-0.5,4.3
2005-11-21,11,0,0,1.0309,0.8,1.0,2.4,1.0335,0.84,-0.4,5.6
2005-11-22,11,0,0,1.032,0.68,1.5,7.3,1.0309,0.8,1.0,2.4
2005-11-23,11,0,1,1.0291,0.67,0.7,2.4,1.032,0.68,1.5,7.3
2005-11-24,11,1,1,1.0186,0.66,-2.2,6.1,1.0291,0.67,0.7,2.4
2005-11-25,11,1,0,0.9979,0.78,0.5,4.8,1.0186,0.66,-2.2,6.1
2005-11-26,11,0,1,0.9974,0.77,-1.3,7.0,0.9979,0.78,0.5,4.8
2005-11-27,11,1,1,0.9998,0.81,-1.4,0.0,0.9974,0.77,-1.3,7.0
2005-11-28,11,1,1,1.0037,0.8,2.2,0.0,0.9998,0.81,-1.4,0.0
2005-11-29,11,1,1,1.007,0.96,1.9,0.0,1.0037,0.8,2.2,0.0
2005-11-30,11,1,0,1.0149,0.92,1.3,0.0,1.007,0.96,1.9,0.0
2005-12-01,12,0,1,1.0121,0.83,0.7,3.3,1.0149,0.92,1.3,0.0
2005-12-02,12,1,0,1.0031,0.8,-0.1,0.9,1.0121,0.83,0.7,3.3
2005-12-03,12,0,1,1.0044,0.81,4.7,0.0,1.0031,0.8,-0.1,0.9
2005-12-04,12,1,1,1.0027,0.6,9.6,0.0,1.0044,0.81,4.7,0.0
2005-12-05,12,1,1,1.0035,0.76,6.2,1.4,1.0027,0.6,9.6,0.0
2005-12-06,12,1,1,1.0085,0.87,3.1,0.7,1.0035,0.76,6.2,1.4
2005-12-07,12,1,1,1.0186,0.86,3.3,0.0,1.0085,0.87,3.1,0.7
2005-12-08,12,1,0,1.019,0.92,2.2,0.1,1.0186,0.86,3.3,0.0
2005-12-09,12,0,0,1.0317,0.93,2.0,0.0,1.019,0.92,2.2,0.1
2005-12-10,12,0,0,1.0383,0.81,0.5,3.6,1.0317,0.93,2.0,0.0
2005-12-11,12,0,0,1.0371,0.94,-3.6,0.0,1.0383,0.81,0.5,3.6
2005-12-12,12,0,0,1.0312,0.9,-3.8,3.3,1.0371,0.94,-3.6,0.0
2005-12-13,12,0,0,1.0318,0.88,-0.8,0.0,1.0312,0.9,-3.8,3.3
2005-12-14,12,0,0,1.0277,0.74,0.9,0.0,1.0318,0.88,-0.8,0.0
2005-12-15,12,0,1,1.0248,0.8,1.3,2.1,1.0277,0.74,0.9,0.0
2005-12-16,12,1,1,1.0128,0.76,5.6,0.0,1.0248,0.8,1.3,2.1
2005-12-17,12,1,0,1.014,0.79,1.3,0.1,1.0128,0.76,5.6,0.0
2005-12-18,12,0,1,1.0251,0.75,0.2,0.3,1.014,0.79,1.3,0.1
2005-12-19,12,1,0,1.0289,0.78,-0.2,0.0,1.0251,0.75,0.2,0.3
2005-12-20,12,0,0,1.0335,0.87,0.0,0.0,1.0289,0.78,-0.2,0.0
2005-12-21,12,0,0,1.035,0.79,-0.4,0.0,1.0335,0.87,0.0,0.0
2005-12-22,12,0,0,1.0345,0.76,0.5,0.0,1.035,0.79,-0.4,0.0
2005-12-23,12,0,0,1.0305,0.84,1.9,0.1,1.0345,0.76,0.5,0.0
2005-12-24,12,0,0,1.027,0.92,0.8,0.0,1.0305,0.84,1.9,0.1
2005-12-25,12,0,0,1.0216,0.86,2.5,0.0,1.027,0.92,0.8,0.0
2005-12-26,12,0,1,1.014,0.85,1.0,0.9,1.0216,0.86,2.5,0.0
2005-12-27,12,1,1,1.0067,0.82,-2.0,0.0,1.014,0.85,1.0,0.9
2005-12-28,12,1,0,1.0112,0.83,-5.4,0.0,1.0067,0.82,-2.0,0.0
2005-12-29,12,0,1,1.0187,0.81,-4.0,0.7,1.0112,0.83,-5.4,0.0
2005-12-30,12,1,1,1.0176,0.86,-6.2,3.9,1.0187,0.81,-4.0,0.7
2005-12-31,12,1,1,1.0075,0.9,3.8,0.6,1.0176,0.86,-6.2,3.9
2006-01-01,1,1,0,1.0076,0.77,4.6,3.1,1.0075,0.9,3.8,0.6
2006-01-02,1,0,0,1.0187,0.93,2.9,0.0,1.0076,0.77,4.6,3.1
2006-01-03,1,0,0,1.0285,0.9,2.2,0.0,1.0187,0.93,2.9,0.0
2006-01-04,1,0,0,1.0258,0.88,0.2,0.0,1.0285,0.9,2.2,0.0
2006-01-05,1,0,0,1.0179,0.71,0.7,5.1,1.0258,0.88,0.2,0.0
2006-01-06,1,0,0,1.0209,0.79,-1.8,3.3,1.0179,0.71,0.7,5.1
2006-01-07,1,0,0,1.0263,0.81,-2.6,0.6,1.0209,0.79,-1.8,3.3
2006-01-08,1,0,0,1.0283,0.8,-2.8,2.9,1.0263,0.81,-2.6,0.6
2006-01-09,1,0,0,1.0305,0.84,-3.6,6.2,1.0283,0.8,-2.8,2.9
2006-01-10,1,0,0,1.0332,0.86,-4.0,6.8,1.0305,0.84,-3.6,6.2
2006-01-11,1,0,0,1.0332,0.81,-3.6,7.2,1.0332,0.86,-4.0,6.8
2006-01-12,1,0,0,1.0333,0.8,-2.1,0.0,1.0332,0.81,-3.6,7.2
2006-01-13,1,0,0,1.0324,0.83,-4.0,7.0,1.0333,0.8,-2.1,0.0
2006-01-14,1,0,0,1.0321,0.84,-5.2,6.9,1.0324,0.83,-4.0,7.0
2006-01-15,1,0,1,1.0269,0.81,-5.0,7.0,1.0321,0.84,-5.2,6.9
2006-01-16,1,1,1,1.0236,0.8,-3.9,4.6,1.0269,0.81,-5.0,7.0
2006-01-17,1,1,1,1.0136,0.87,2.4,0.0,1.0236,0.8,-3.9,4.6
2006-01-18,1,1,0,1.015,0.87,5.2,0.0,1.0136,0.87,2.4,0.0
2006-01-19,1,0,1,1.0256,0.9,2.8,3.3,1.015,0.87,5.2,0.0
2006-01-20,1,1,1,1.0254,0.79,3.6,5.9,1.0256,0.9,2.8,3.3
2006-01-21,1,1,0,1.0267,0.78,4.4,2.6,1.0254,0.79,3.6,5.9
2006-01-22,1,0,0,1.0328,0.89,1.8,0.0,1.0267,0.78,4.4,2.6
2006-01-23,1,0,0,1.0356,0.72,-2.1,6.0,1.0328,0.89,1.8,0.0
2006-01-24,1,0,1,1.0338,0.71,-4.8,6.9,1.0356,0.72,-2.1,6.0
2006-01-25,1,1,1,1.0229,0.78,-2.4,1.4,1.0338,0.71,-4.8,6.9
2006-01-26,1,1,0,1.0156,0.9,-1.6,0.0,1.0229,0.78,-2.4,1.4
2006-01-27,1,0,0,1.0202,0.93,-5.8,0.0,1.0156,0.9,-1.6,0.0
2006-01-28,1,0,0,1.0219,0.89,-6.5,0.0,1.0202,0.93,-5.8,0.0
2006-01-29,1,0,0,1.0256,0.87,-4.8,0.7,1.0219,0.89,-6.5,0.0
2006-01-30,1,0,0,1.0266,0.85,-4.4,6.0,1.0256,0.87,-4.8,0.7
2006-01-31,1,0,0,1.0259,0.85,-3.8,5.9,1.0266,0.85,-4.4,6.0
2006-02-01,2,0,0,1.025,0.86,-3.5,5.9,1.0259,0.85,-3.8,5.9
2006-02-02,2,0,0,1.0223,0.93,-3.7,2.2,1.025,0.86,-3.5,5.9
2006-02-03,2,0,0,1.0211,0.95,-5.6,0.0,1.0223,0.93,-3.7,2.2
2006-02-04,2,0,0,1.0261,0.88,-6.0,0.0,1.0211,0.95,-5.6,0.0
2006-02-05,2,0,0,1.03,0.77,-2.4,3.6,1.0261,0.88,-6.0,0.0
2006-02-06,2,0,0,1.0293,0.75,0.5,0.8,1.03,0.77,-2.4,3.6
2006-02-07,2,0,1,1.0262,0.78,2.9,0.0,1.0293,0.75,0.5,0.8
2006-02-08,2,1,1,1.0144,0.76,3.0,0.0,1.0262,0.78,2.9,0.0
2006-02-09,2,1,0,1.0142,0.8,1.9,0.6,1.0144,0.76,3.0,0.0
2006-02-10,2,0,0,1.0212,0.72,0.8,1.5,1.0142,0.8,1.9,0.6
2006-02-11,2,0,0,1.027,0.8,0.1,2.8,1.0212,0.72,0.8,1.5
2006-02-12,2,0,0,1.0285,0.79,-2.3,3.2,1.027,0.8,0.1,2.8
2006-02-13,2,0,1,1.0254,0.73,-0.8,4.2,1.0285,0.79,-2.3,3.2
2006-02-14,2,1,1,1.0225,0.72,3.6,1.9,1.0254,0.73,-0.8,4.2
2006-02-15,2,1,1,1.0111,0.87,4.8,0.0,1.0225,0.72,3.6,1.9
2006-02-16,2,1,1,0.9967,0.79,8.3,1.1,1.0111,0.87,4.8,0.0
2006-02-17,2,1,1,1.001,0.72,5.5,1.1,0.9967,0.79,8.3,1.1
2006-02-18,2,1,1,1.0028,0.68,6.8,4.5,1.001,0.72,5.5,1.1
2006-02-19,2,1,1,1.0013,0.76,5.3,0.2,1.0028,0.68,6.8,4.5
2006-02-20,2,1,0,1.0049,0.81,5.5,2.6,1.0013,0.76,5.3,0.2
2006-02-21,2,0,0,1.0111,0.77,4.8,4.0,1.0049,0.81,5.5,2.6
2006-02-22,2,0,1,1.0189,0.87,3.1,0.0,1.0111,0.77,4.8,4.0
2006-02-23,2,1,1,1.0188,0.9,0.7,0.0,1.0189,0.87,3.1,0.0
2006-02-24,2,1,1,1.0125,0.86,0.6,0.0,1.0188,0.9,0.7,0.0
2006-02-25,2,1,1,1.0114,0.86,0.0,0.0,1.0125,0.86,0.6,0.0
2006-02-26,2,1,0,1.0157,0.91,-1.6,0.0,1.0114,0.86,0.0,0.0
2006-02-27,2,0,1,1.0177,0.72,-2.1,8.4,1.0157,0.91,-1.6,0.0
2006-02-28,2,1,1,1.0099,0.75,-0.9,0.0,1.0177,0.72,-2.1,8.4
2006-03-01,3,1,1,1.01,0.69,-0.8,4.1,1.0099,0.75,-0.9,0.0
2006-03-02,3,1,1,1.0091,0.77,-2.1,1.8,1.01,0.69,-0.8,4.1
2006-03-03,3,1,1,0.9991,0.74,5.1,1.1,1.0091,0.77,-2.1,1.8
2006-03-04,3,1,1,0.9992,0.94,0.2,0.0,0.9991,0.74,5.1,1.1
2006-03-05,3,1,0,1.0093,0.84,-1.0,3.8,0.9992,0.94,0.2,0.0
2006-03-06,3,0,0,1.0188,0.81,0.0,1.8,1.0093,0.84,-1.0,3.8
2006-03-07,3,0,1,1.0227,0.7,0.4,4.0,1.0188,0.81,0.0,1.8
2006-03-08,3,1,1,1.0114,0.86,1.5,0.0,1.0227,0.7,0.4,4.0
2006-03-09,3,1,1,1.0062,0.74,8.1,0.3,1.0114,0.86,1.5,0.0
2006-03-10,3,1,1,1.0085,0.83,3.8,2.2,1.0062,0.74,8.1,0.3
2006-03-11,3,1,1,1.0107,0.83,2.4,0.3,1.0085,0.83,3.8,2.2
2006-03-12,3,1,0,1.0272,0.71,-3.1,3.7,1.0107,0.83,2.4,0.3
2006-03-13,3,0,0,1.0286,0.58,-2.0,9.1,1.0272,0.71,-3.1,3.7
2006-03-14,3,0,0,1.0245,0.6,-0.2,10.6,1.0286,0.58,-2.0,9.1
2006-03-15,3,0,0,1.0195,0.67,1.1,8.8,1.0245,0.6,-0.2,10.6
2006-03-16,3,0,0,1.0205,0.67,1.4,0.0,1.0195,0.67,1.1,8.8
2006-03-17,3,0,0,1.0203,0.59,2.4,8.9,1.0205,0.67,1.4,0.0
2006-03-18,3,0,0,1.0161,0.61,2.9,5.8,1.0203,0.59,2.4,8.9
2006-03-19,3,0,1,1.0121,0.61,4.4,10.2,1.0161,0.61,2.9,5.8
2006-03-20,3,1,1,1.0099,0.68,7.0,7.2,1.0121,0.61,4.4,10.2
2006-03-21,3,1,1,1.0065,0.87,8.3,0.2,1.0099,0.68,7.0,7.2
2006-03-22,3,1,1,1.0078,0.94,4.8,0.0,1.0065,0.87,8.3,0.2
2006-03-23,3,1,1,1.0098,0.86,4.6,0.2,1.0078,0.94,4.8,0.0
2006-03-24,3,1,1,1.0055,0.81,7.2,3.4,1.0098,0.86,4.6,0.2
2006-03-25,3,1,0,1.013,0.67,12.5,0.8,1.0055,0.81,7.2,3.4
2006-03-26,3,0,1,1.0152,0.67,15.3,5.5,1.013,0.67,12.5,0.8
2006-03-27,3,1,1,1.0108,0.66,15.0,3.3,1.0152,0.67,15.3,5.5
2006-03-28,3,1,1,1.0109,0.82,8.8,0.1,1.0108,0.66,15.0,3.3
2006-03-29,3,1,1,1.0152,0.71,8.5,2.4,1.0109,0.82,8.8,0.1
2006-03-30,3,1,0,1.0136,0.77,10.8,0.0,1.0152,0.71,8.5,2.4
2006-03-31,3,0,1,1.0157,0.62,13.3,4.6,1.0136,0.77,10.8,0.0
2006-04-01,4,1,1,1.0158,0.7,11.4,4.8,1.0157,0.62,13.3,4.6
2006-04-02,4,1,0,1.0167,0.75,11.3,3.1,1.0158,0.7,11.4,4.8
2006-04-03,4,0,1,1.021,0.68,9.4,6.7,1.0167,0.75,11.3,3.1
2006-04-04,4,1,1,1.0154,0.61,8.9,10.1,1.021,0.68,9.4,6.7
2006-04-05,4,1,0,1.0103,0.92,2.1,0.0,1.0154,0.61,8.9,10.1
2006-04-06,4,0,0,1.0162,0.7,3.7,5.0,1.0103,0.92,2.1,0.0
2006-04-07,4,0,1,1.0166,0.59,5.6,12.3,1.0162,0.7,3.7,5.0
2006-04-08,4,1,1,1.0134,0.55,9.5,11.6,1.0166,0.59,5.6,12.3
2006-04-09,4,1,1,1.0138,0.86,6.4,0.0,1.0134,0.55,9.5,11.6
2006-04-10,4,1,1,1.0129,0.93,2.8,0.0,1.0138,0.86,6.4,0.0
2006-04-11,4,1,1,1.02,0.71,5.0,4.3,1.0129,0.93,2.8,0.0
2006-04-12,4,1,1,1.0173,0.8,5.2,0.1,1.02,0.71,5.0,4.3
2006-04-13,4,1,0,1.0186,0.82,7.2,0.0,1.0173,0.8,5.2,0.1
2006-04-14,4,0,1,1.017,0.69,11.3,5.7,1.0186,0.82,7.2,0.0
2006-04-15,4,1,1,1.0134,0.82,10.3,0.4,1.017,0.69,11.3,5.7
2006-04-16,4,1,1,1.0154,0.74,11.7,1.0,1.0134,0.82,10.3,0.4
2006-04-17,4,1,0,1.0147,0.81,10.7,1.6,1.0154,0.74,11.7,1.0
2006-04-18,4,0,0,1.0152,0.67,11.8,7.1,1.0147,0.81,10.7,1.6
2006-04-19,4,0,0,1.0154,0.64,10.9,10.4,1.0152,0.67,11.8,7.1
2006-04-20,4,0,0,1.0153,0.62,12.9,10.2,1.0154,0.64,10.9,10.4
2006-04-21,4,0,1,1.0148,0.55,15.2,12.0,1.0153,0.62,12.9,10.2
2006-04-22,4,1,0,1.0159,0.58,15.0,6.9,1.0148,0.55,15.2,12.0
2006-04-23,4,0,1,1.0154,0.6,15.1,11.6,1.0159,0.58,15.0,6.9
2006-04-24,4,1,1,1.0162,0.56,15.5,10.3,1.0154,0.6,15.1,11.6
2006-04-25,4,1,1,1.0183,0.84,14.2,1.0,1.0162,0.56,15.5,10.3
2006-04-26,4,1,1,1.019,0.86,13.0,1.1,1.0183,0.84,14.2,1.0
2006-04-27,4,1,1,1.0179,0.88,12.8,2.5,1.019,0.86,13.0,1.1
2006-04-28,4,1,0,1.0163,0.81,11.0,0.0,1.0179,0.88,12.8,2.5
2006-04-29,4,0,0,1.0158,0.62,7.1,0.9,1.0163,0.81,11.0,0.0
2006-04-30,4,0,0,1.0141,0.57,7.0,7.2,1.0158,0.62,7.1,0.9
2006-05-01,5,0,0,1.0118,0.54,11.3,3.8,1.0141,0.57,7.0,7.2
2006-05-02,5,0,0,1.0145,0.55,15.2,11.6,1.0118,0.54,11.3,3.8
2006-05-03,5,0,1,1.0163,0.53,17.2,10.9,1.0145,0.55,15.2,11.6
2006-05-04,5,1,1,1.0154,0.56,18.5,11.6,1.0163,0.53,17.2,10.9
2006-05-05,5,1,0,1.0191,0.75,16.7,1.5,1.0154,0.56,18.5,11.6
2006-05-06,5,0,1,1.0184,0.78,15.2,1.1,1.0191,0.75,16.7,1.5
2006-05-07,5,1,1,1.017,0.81,14.1,3.1,1.0184,0.78,15.2,1.1
2006-05-08,5,1,1,1.0143,0.9,12.2,0.1,1.017,0.81,14.1,3.1
2006-05-09,5,1,0,1.0176,0.87,8.6,0.0,1.0143,0.9,12.2,0.1
2006-05-10,5,0,0,1.0173,0.78,10.5,3.4,1.0176,0.87,8.6,0.0
2006-05-11,5,0,1,1.0164,0.72,14.0,9.8,1.0173,0.78,10.5,3.4
2006-05-12,5,1,1,1.0178,0.68,15.4,5.3,1.0164,0.72,14.0,9.8
2006-05-13,5,1,0,1.0196,0.81,14.8,5.1,1.0178,0.68,15.4,5.3
2006-05-14,5,0,0,1.0217,0.7,15.0,7.6,1.0196,0.81,14.8,5.1
2006-05-15,5,0,1,1.0176,0.69,17.2,4.1,1.0217,0.7,15.0,7.6
2006-05-16,5,1,0,1.0186,0.88,16.5,0.5,1.0176,0.69,17.2,4.1
2006-05-17,5,0,1,1.0192,0.72,19.1,3.6,1.0186,0.88,16.5,0.5
2006-05-18,5,1,0,1.0164,0.89,15.8,0.4,1.0192,0.72,19.1,3.6
2006-05-19,5,0,1,1.0166,0.63,14.7,5.2,1.0164,0.89,15.8,0.4
2006-05-20,5,1,1,1.0082,0.64,14.3,2.8,1.0166,0.63,14.7,5.2
2006-05-21,5,1,1,1.0094,0.63,15.3,4.0,1.0082,0.64,14.3,2.8
2006-05-22,5,1,0,1.0077,0.7,15.1,2.6,1.0094,0.63,15.3,4.0
2006-05-23,5,0,0,1.0198,0.59,13.4,9.6,1.0077,0.7,15.1,2.6
2006-05-24,5,0,0,1.024,0.59,12.7,9.3,1.0198,0.59,13.4,9.6
2006-05-25,5,0,0,1.0238,0.61,13.4,0.8,1.024,0.59,12.7,9.3
2006-05-26,5,0,0,1.0243,0.66,17.7,2.4,1.0238,0.61,13.4,0.8
2006-05-27,5,0,1,1.0244,0.76,18.6,1.7,1.0243,0.66,17.7,2.4
2006-05-28,5,1,1,1.0203,0.81,16.6,0.1,1.0244,0.76,18.6,1.7
2006-05-29,5,1,1,1.0136,0.91,11.1,0.3,1.0203,0.81,16.6,0.1
2006-05-30,5,1,1,1.0151,0.79,8.2,2.8,1.0136,0.91,11.1,0.3
2006-05-31,5,1,1,1.0199,0.77,7.9,2.6,1.0151,0.79,8.2,2.8
2006-06-01,6,1,1,1.0245,0.84,7.9,0.0,1.0199,0.77,7.9,2.6
2006-06-02,6,1,0,1.0274,0.88,7.6,2.4,1.0245,0.84,7.9,0.0
2006-06-03,6,0,0,1.0268,0.67,11.8,8.6,1.0274,0.88,7.6,2.4
2006-06-04,6,0,1,1.0228,0.67,14.2,2.6,1.0268,0.67,11.8,8.6
2006-06-05,6,1,0,1.0225,0.69,13.5,2.3,1.0228,0.67,14.2,2.6
2006-06-06,6,0,0,1.0246,0.64,13.9,8.6,1.0225,0.69,13.5,2.3
2006-06-07,6,0,0,1.0256,0.57,14.0,10.3,1.0246,0.64,13.9,8.6
2006-06-08,6,0,0,1.0248,0.54,15.7,12.4,1.0256,0.57,14.0,10.3
2006-06-09,6,0,0,1.0228,0.47,17.7,14.1,1.0248,0.54,15.7,12.4
2006-06-10,6,0,0,1.021,0.49,19.2,13.3,1.0228,0.47,17.7,14.1
2006-06-11,6,0,0,1.0218,0.47,20.6,14.9,1.021,0.49,19.2,13.3
2006-06-12,6,0,0,1.0226,0.52,21.4,14.7,1.0218,0.47,20.6,14.9
2006-06-13,6,0,0,1.0203,0.55,22.8,14.0,1.0226,0.52,21.4,14.7
2006-06-14,6,0,0,1.016,0.54,23.8,13.6,1.0203,0.55,22.8,14.0
2006-06-15,6,0,1,1.0154,0.5,23.5,11.7,1.016,0.54,23.8,13.6
2006-06-16,6,1,0,1.0162,0.61,21.1,1.2,1.0154,0.5,23.5,11.7
2006-06-17,6,0,1,1.0174,0.71,20.7,7.3,1.0162,0.61,21.1,1.2
2006-06-18,6,1,1,1.0159,0.71,22.1,10.3,1.0174,0.71,20.7,7.3
2006-06-19,6,1,0,1.0158,0.86,19.7,1.4,1.0159,0.71,22.1,10.3
2006-06-20,6,0,1,1.0158,0.76,22.4,6.3,1.0158,0.86,19.7,1.4
2006-06-21,6,1,0,1.015,0.74,21.8,8.3,1.0158,0.76,22.4,6.3
2006-06-22,6,0,0,1.0157,0.72,19.2,0.5,1.015,0.74,21.8,8.3
2006-06-23,6,0,1,1.0169,0.63,18.7,8.6,1.0157,0.72,19.2,0.5
2006-06-24,6,1,1,1.0138,0.66,21.4,10.8,1.0169,0.63,18.7,8.6
2006-06-25,6,1,0,1.0116,0.76,21.8,7.4,1.0138,0.66,21.4,10.8
2006-06-26,6,0,1,1.0164,0.75,20.5,8.2,1.0116,0.76,21.8,7.4
2006-06-27,6,1,1,1.0175,0.78,21.1,6.8,1.0164,0.75,20.5,8.2
2006-06-28,6,1,1,1.0169,0.79,21.1,6.0,1.0175,0.78,21.1,6.8
2006-06-29,6,1,0,1.0186,0.83,19.8,4.7,1.0169,0.79,21.1,6.0
2006-06-30,6,0,0,1.0212,0.69,21.6,13.2,1.0186,0.83,19.8,4.7
2006-07-01,7,0,0,1.0201,0.59,22.2,14.2,1.0212,0.69,21.6,13.2
2006-07-02,7,0,0,1.0166,0.5,23.0,14.5,1.0201,0.59,22.2,14.2
2006-07-03,7,0,0,1.014,0.59,23.3,14.1,1.0166,0.5,23.0,14.5
2006-07-04,7,0,1,1.0141,0.6,25.0,12.7,1.014,0.59,23.3,14.1
2006-07-05,7,1,1,1.0163,0.71,22.4,6.9,1.0141,0.6,25.0,12.7
2006-07-06,7,1,0,1.0183,0.77,19.6,4.3,1.0163,0.71,22.4,6.9
2006-07-07,7,0,0,1.0186,0.76,19.7,1.2,1.0183,0.77,19.6,4.3
2006-07-08,7,0,0,1.0189,0.73,20.9,4.8,1.0186,0.76,19.7,1.2
2006-07-09,7,0,0,1.0189,0.68,22.1,6.6,1.0189,0.73,20.9,4.8
2006-07-10,7,0,0,1.0227,0.62,23.5,12.9,1.0189,0.68,22.1,6.6
2006-07-11,7,0,0,1.0207,0.63,24.9,14.4,1.0227,0.62,23.5,12.9
2006-07-12,7,0,0,1.0198,0.69,24.6,11.8,1.0207,0.63,24.9,14.4
2006-07-13,7,0,1,1.0184,0.71,24.4,9.6,1.0198,0.69,24.6,11.8
2006-07-14,7,1,0,1.0207,0.78,22.5,7.9,1.0184,0.71,24.4,9.6
2006-07-15,7,0,0,1.0224,0.63,22.6,11.8,1.0207,0.78,22.5,7.9
2006-07-16,7,0,0,1.0221,0.52,22.6,14.4,1.0224,0.63,22.6,11.8
2006-07-17,7,0,0,1.021,0.54,22.6,14.3,1.0221,0.52,22.6,14.4
2006-07-18,7,0,0,1.0192,0.51,23.8,13.9,1.021,0.54,22.6,14.3
2006-07-19,7,0,0,1.0182,0.48,25.8,12.5,1.0192,0.51,23.8,13.9
2006-07-20,7,0,0,1.0185,0.49,26.7,10.4,1.0182,0.48,25.8,12.5
2006-07-21,7,0,0,1.0181,0.54,26.9,11.4,1.0185,0.49,26.7,10.4
2006-07-22,7,0,0,1.0161,0.61,25.4,8.2,1.0181,0.54,26.9,11.4
2006-07-23,7,0,0,1.0176,0.6,25.3,12.0,1.0161,0.61,25.4,8.2
2006-07-24,7,0,0,1.0165,0.61,25.7,13.6,1.0176,0.6,25.3,12.0
2006-07-25,7,0,1,1.0145,0.5,27.4,13.0,1.0165,0.61,25.7,13.6
2006-07-26,7,1,1,1.0154,0.56,25.6,4.5,1.0145,0.5,27.4,13.0
2006-07-27,7,1,1,1.014,0.53,26.2,12.3,1.0154,0.56,25.6,4.5
2006-07-28,7,1,0,1.0118,0.75,21.7,3.5,1.014,0.53,26.2,12.3
2006-07-29,7,0,0,1.0111,0.76,21.7,4.8,1.0118,0.75,21.7,3.5
2006-07-30,7,0,1,1.0131,0.63,23.9,10.0,1.0111,0.76,21.7,4.8
2006-07-31,7,1,1,1.0144,0.8,21.4,2.2,1.0131,0.63,23.9,10.0
2006-08-01,8,1,1,1.0126,0.73,19.3,2.3,1.0144,0.8,21.4,2.2
2006-08-02,8,1,1,1.0115,0.62,18.7,4.0,1.0126,0.73,19.3,2.3
2006-08-03,8,1,1,1.0077,0.85,15.2,1.7,1.0115,0.62,18.7,4.0
2006-08-04,8,1,1,1.0119,0.8,16.4,2.2,1.0077,0.85,15.2,1.7
2006-08-05,8,1,1,1.0162,0.9,15.9,0.8,1.0119,0.8,16.4,2.2
2006-08-06,8,1,0,1.0186,0.91,15.8,0.2,1.0162,0.9,15.9,0.8
2006-08-07,8,0,0,1.0169,0.71,18.7,8.4,1.0186,0.91,15.8,0.2
2006-08-08,8,0,0,1.015,0.76,17.9,8.8,1.0169,0.71,18.7,8.4
2006-08-09,8,0,1,1.0146,0.67,17.8,7.4,1.015,0.76,17.9,8.8
2006-08-10,8,1,1,1.0147,0.78,15.5,2.4,1.0146,0.67,17.8,7.4
2006-08-11,8,1,1,1.0133,0.84,13.6,0.2,1.0147,0.78,15.5,2.4
2006-08-12,8,1,1,1.0096,0.8,13.5,2.5,1.0133,0.84,13.6,0.2
2006-08-13,8,1,1,1.0082,0.85,13.1,0.5,1.0096,0.8,13.5,2.5
2006-08-14,8,1,1,1.0115,0.8,14.0,1.2,1.0082,0.85,13.1,0.5
2006-08-15,8,1,1,1.0116,0.66,17.8,8.1,1.0115,0.8,14.0,1.2
2006-08-16,8,1,1,1.0068,0.8,17.9,4.4,1.0116,0.66,17.8,8.1
2006-08-17,8,1,0,1.0055,0.82,19.0,2.7,1.0068,0.8,17.9,4.4
2006-08-18,8,0,1,1.0105,0.65,19.4,12.5,1.0055,0.82,19.0,2.7
2006-08-19,8,1,1,1.0158,0.7,19.4,7.7,1.0105,0.65,19.4,12.5
2006-08-20,8,1,0,1.0217,0.74,17.9,4.3,1.0158,0.7,19.4,7.7
2006-08-21,8,0,1,1.0214,0.68,18.0,5.5,1.0217,0.74,17.9,4.3
2006-08-22,8,1,0,1.019,0.71,17.6,5.3,1.0214,0.68,18.0,5.5
2006-08-23,8,0,1,1.0154,0.71,17.8,10.7,1.019,0.71,17.6,5.3
2006-08-24,8,1,0,1.0121,0.74,16.4,2.1,1.0154,0.71,17.8,10.7
2006-08-25,8,0,1,1.0117,0.66,15.9,6.6,1.0121,0.74,16.4,2.1
2006-08-26,8,1,1,1.012,0.82,14.9,4.0,1.0117,0.66,15.9,6.6
2006-08-27,8,1,1,1.0158,0.86,15.7,2.4,1.012,0.82,14.9,4.0
2006-08-28,8,1,1,1.0127,0.86,14.4,0.0,1.0158,0.86,15.7,2.4
2006-08-29,8,1,1,1.0131,0.87,11.8,0.0,1.0127,0.86,14.4,0.0
2006-08-30,8,1,0,1.0213,0.78,12.9,3.3,1.0131,0.87,11.8,0.0
2006-08-31,8,0,0,1.0256,0.69,14.3,12.4,1.0213,0.78,12.9,3.3
2006-09-01,9,0,1,1.0196,0.69,16.8,12.1,1.0256,0.69,14.3,12.4
2006-09-02,9,1,0,1.0166,0.75,18.6,2.0,1.0196,0.69,16.8,12.1
2006-09-03,9,0,0,1.0202,0.77,21.3,2.0,1.0166,0.75,18.6,2.0
2006-09-04,9,0,0,1.0252,0.72,22.9,4.4,1.0202,0.77,21.3,2.0
2006-09-05,9,0,0,1.0236,0.75,21.7,11.2,1.0252,0.72,22.9,4.4
